message_id,date,msg_type,from,from_id,text,reply_to
803185,2022-12-10 07:37:14,message,Mason🐾 Nomissian ⚖️ 🍅▪️💠🌱SEED🦴Σ 🌊 Wave✌️Yescoiner,user5875152243,Thank you,
803186,2022-12-10 07:38:23,message,,user5134789466,"I had some analysis on btc, bnb, and ltc already.
So, I will just play around my chart while I check how it play out",803134.0
803187,2022-12-10 07:38:45,message,Very,user1174741085,👍,803186.0
803189,2022-12-10 07:39:44,message,Very,user1174741085,"It's 15 days to Christmas, gather all the profits you can 😁",803186.0
803190,2022-12-10 07:40:24,message,,user5134789466,"To spend on Christmas? 😂
It's Jesus birthday, not mine. 
Jesus will celebrate his birthday for us",803189.0
803191,2022-12-10 07:40:44,message,Very,user1174741085,,803190.0
803192,2022-12-10 07:41:03,message,Very,user1174741085,What about the new year celebration ?,803190.0
803193,2022-12-10 07:41:53,message,Very,user1174741085,"Good morning Bybit Africa 🌍
🥰🥰🥰",
803194,2022-12-10 07:42:01,message,Very,user1174741085,"Join Emmanuel Ogwuche to have a full understanding of ""Risk Management In Crypto Trading"".

Date: December 10th, 2022.
Time: 6pm WAT
Venue: Bybit Africa",
803195,2022-12-10 07:43:24,message,,user5681645914,It's 2023 birthday so 2023 will also celebrate it for us AMEN,803192.0
803196,2022-12-10 07:43:42,message,Very,user1174741085,😂😂😂,803195.0
803197,2022-12-10 07:43:48,message,Very,user1174741085,Another one 😂,803195.0
803198,2022-12-10 07:44:15,message,,user5681645914,👍,803197.0
803200,2022-12-10 07:48:02,message,Saucekid,user2025246456,/dprice BTCUSDT,
803201,2022-12-10 07:48:04,message,BybitBot,user1084721505,"Latest BTCUSDT data:
Price: 🔼 $17149.5
Change 24h: -0.375%
Hi: $17348
Low: $17045
OI: $60222.776
Volume: 1,201,411,182 USDT
ATH: $69138.5
https://go.bybit.com/e/Zd8fTskiLmb",
803202,2022-12-10 07:49:35,message,Lexi ⚓️🌊,user516968442,None boss... The market is barely even moving 😒,803184.0
803203,2022-12-10 07:49:57,message,Very,user1174741085,😄,803200.0
803204,2022-12-10 07:50:11,message,Very,user1174741085,😊,803202.0
803205,2022-12-10 07:50:20,message,Saucekid,user2025246456,Good Morning chief,803203.0
803206,2022-12-10 07:50:37,message,Emma nuel,user1676368342,Which profit? 😏,803189.0
803207,2022-12-10 07:51:21,message,Very,user1174741085,,803206.0
803208,2022-12-10 07:51:36,message,Very,user1174741085,The one you made from your trades.,803206.0
803209,2022-12-10 07:51:49,message,Very,user1174741085,"Good morning, what's up ?",803205.0
803210,2022-12-10 07:53:42,message,Saucekid,user2025246456,I'm good chief😁,803209.0
803211,2022-12-10 07:54:38,message,Very,user1174741085,Good,803210.0
803212,2022-12-10 08:10:15,message,Emma nuel,user1676368342,I don't think if I can recover what I have lost,803208.0
803213,2022-12-10 08:10:53,message,Very,user1174741085,You will eventually recover 💪,803212.0
803215,2022-12-10 08:31:16,message,Lexi ⚓️🌊,user516968442,"This week in a nutshell

The SEC has released new guidelines that require companies to disclose their crypto exposure in great detail. 

Sam Bankman-Fried continues to do interviews with publications and journalists.

Three Arrows Capital claims it was FTX, and not Luna, that led to its demise.

PayPal is expanding its cryptocurrency buy, sell, and hold services to Luxembourg.

Bitcoin and Ethereum are up and down roughly 1.2% and 0.1% on the week respectively.",
803221,2022-12-10 09:03:28,message,Lexi ⚓️🌊,user516968442,😒,
803230,2022-12-10 10:12:41,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,My setup.... we gonna break this high on or before 13th😁😁 NFA,
803232,2022-12-10 10:30:04,message,CryptoCloud Principal Copytrader,user134273878,"US DOJ reportedly investigating FTX CEO for siphoning funds out of the US

The anonymous informant revealed that DOJ officials met with FTX’s court-appointed overseers to discuss the scope of the information they need for further investigation.
#Cointelegraph",
803233,2022-12-10 10:32:53,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,,803232.0
803234,2022-12-10 10:33:10,message,Bybit Africa Announcement,channel1587339128,"📣 Bybit Proof of Reserves 

As part of our mission to be the Crypto Ark of the world, we spare no effort to ensure next-level reliability. As well as keeping our users' assets safe and secure, we are also committed to full transparency via our Proof of Reserves (PoR).

We have developed a Merkle Tree and conduct regular PoR audits, allowing you to easily confirm our pledge to hold your assets safely in a 1:1 ratio.

We have provided detailed guides on how to conduct self-verification. Click the button below to get started!",
803236,2022-12-10 10:50:08,message,,user5237111657,👍,803135.0
803238,2022-12-10 10:58:15,message,Jibson,user1106993175,Great boss🙌,803213.0
803241,2022-12-10 11:03:37,message,Very,user1174741085,Welcome @Renee_M_V,
803242,2022-12-10 11:04:04,message,Renee,user1068154641,"Thank you, nice to be here",803241.0
803243,2022-12-10 11:04:49,message,Very,user1174741085,Welcome @dereka80,
803248,2022-12-10 11:11:49,message,,user5134789466,"I only have new year resolutions, not new year celebration",803192.0
803249,2022-12-10 11:14:48,message,Very,user1174741085,Interesting,803248.0
803250,2022-12-10 11:14:55,message,Very,user1174741085,Have you been abiding with your previous resolutions ?,803248.0
803252,2022-12-10 11:17:13,message,,user5134789466,"Yes, and God has been helping. 
I haven't completed all, but I'm way better than I was in January.",803250.0
803256,2022-12-10 11:34:28,message,CryptoCloud Principal Copytrader,user134273878,@very4050,803255.0
803261,2022-12-10 11:55:43,message,,user2119537430,"@Honourable_Minister 
@Royal_Excellence",803255.0
803263,2022-12-10 11:56:36,message,,user5075956836,Hello everyone,
803264,2022-12-10 11:59:06,message,,user5134508540,How're you doing,803263.0
803266,2022-12-10 12:03:17,message,,user5134789466,"@very4050 
@Honourable_Minister 
@Jordan_Crypt_SA 
@Royal_Excellence",803255.0
803268,2022-12-10 12:08:42,message,,user2119537430,Why You Should Trade on Bybit 101. (Beginners Series),
803269,2022-12-10 12:09:25,message,CryptoCloud Principal Copytrader,user134273878,You are using Open Ai chat gpt 🤔,803268.0
803270,2022-12-10 12:12:01,message,,user2119537430,Yep,803269.0
803271,2022-12-10 12:12:15,message,,user2119537430,ChatGpt Tells Us why we should Trade on Bybit.,803268.0
803272,2022-12-10 12:18:28,message,Very,user1174741085,Happy to hear that,803252.0
803275,2022-12-10 12:18:58,message,Very,user1174741085,+,803268.0
803277,2022-12-10 12:19:06,message,Very,user1174741085,Good afternoon,803268.0
803278,2022-12-10 12:19:11,message,Very,user1174741085,Where have you been ?,803268.0
803279,2022-12-10 12:28:39,message,,user2119537430,I Greet you Sir 😁,803277.0
803280,2022-12-10 12:29:06,message,,user2119537430,"I've been around, Exam Things on board 🔥",803278.0
803286,2022-12-10 12:54:00,message,Very,user1174741085,"I see, are you done ?",803280.0
803288,2022-12-10 12:57:30,message,,user2119537430,Nope soon,803286.0
803291,2022-12-10 13:08:59,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,🔥🔥🔥😁,803248.0
803293,2022-12-10 13:22:10,message,Very,user1174741085,"Join Emmanuel Ogwuche to have a full understanding of ""Risk Management In Crypto Trading"".

Date: December 10th, 2022.
Time: 6pm WAT
Venue: Bybit Africa",
803294,2022-12-10 13:23:30,message,LizzyK,user5221752533,"Wow.
Nice topic.
It's really needed",803293.0
803295,2022-12-10 13:23:39,message,LizzyK,user5221752533,Thank God for the success,
803296,2022-12-10 13:23:43,message,Very,user1174741085,💯,803294.0
803297,2022-12-10 13:23:50,message,Very,user1174741085,Don't miss it!,803294.0
803298,2022-12-10 13:24:03,message,Very,user1174741085,Invite your colleagues as well,803294.0
803299,2022-12-10 13:24:12,message,LizzyK,user5221752533,"🥳🥳🥳🥳🥳🥳.
Fantastic.
Am loving you the more",803234.0
803300,2022-12-10 13:24:39,message,LizzyK,user5221752533,"Yes Boss.
I really hope and pray I don't miss it 
Good afternoon",803297.0
803301,2022-12-10 13:24:46,message,LizzyK,user5221752533,Okay,803298.0
803302,2022-12-10 13:24:57,message,Very,user1174741085,Afternoon 🙌,803300.0
803303,2022-12-10 13:25:38,message,LizzyK,user5221752533,Happy weekend,803302.0
803304,2022-12-10 13:25:50,message,LizzyK,user5221752533,Any update for me?,
803305,2022-12-10 13:26:33,message,,user5158881727,Check your app store you will see a lot of apps update there,803304.0
803306,2022-12-10 13:26:36,message,Very,user1174741085,Plenty of updates on the pinned message.,803304.0
803307,2022-12-10 13:26:45,message,Very,user1174741085,,803305.0
803308,2022-12-10 13:26:54,message,Very,user1174741085,What's up man ?,803305.0
803309,2022-12-10 13:27:29,message,,user5158881727,Nothing much... I was about to beat one guy that stole my chinchin,803308.0
803310,2022-12-10 13:27:50,message,Very,user1174741085,What ? 😳,803309.0
803311,2022-12-10 13:28:03,message,,user5158881727,Chinchin na,803310.0
803312,2022-12-10 13:28:15,message,,user5158881727,I no dey like to dey repeat myself ohh,
803313,2022-12-10 13:28:23,message,Very,user1174741085,That's strange 😳,803311.0
803314,2022-12-10 13:29:16,message,,user5158881727,Yes very very very very and very strange,803313.0
803315,2022-12-10 13:29:24,message,,user5158881727,I'm in Shiloh RN,
803316,2022-12-10 13:30:03,message,Very,user1174741085,"You can't fight in that place, not even over a stolen BTC 😎",803315.0
803317,2022-12-10 13:31:14,message,,user5158881727,,803316.0
803319,2022-12-10 13:35:43,message,,user5237111657,,
803320,2022-12-10 13:46:44,message,Pinnacle Concepts 💰💡,user5270321804,Anticipating ❤️💯,803293.0
803321,2022-12-10 13:49:15,message,Trading Ideas Giant,user5321942468,#Educationalcontent,
803322,2022-12-10 13:52:50,message,Very,user1174741085,🙌,803320.0
803323,2022-12-10 13:52:55,message,Very,user1174741085,+,803321.0
803325,2022-12-10 14:24:02,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Everyday😁😁,803299.0
803326,2022-12-10 14:24:21,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Ahh😂😂😂 no na,803305.0
803327,2022-12-10 14:24:40,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,😂😂😂😂 no joy,803309.0
803328,2022-12-10 14:25:28,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Yooo😁😁 pray for me🥺,803315.0
803329,2022-12-10 14:26:07,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Looks easy😩😩😩💔 thanks,803319.0
803333,2022-12-10 14:46:23,message,Pinnacle Concepts 💰💡,user5270321804,"Did you know ?

•The costs of transactions using blockchain are millions of times cheaper than transaction costs in the traditional economy. 

📍#Education #cryptoeducation 📚",
803334,2022-12-10 14:53:35,message,Very,user1174741085,+,803333.0
803336,2022-12-10 14:55:28,message,Frame,user339789456,Morroco vs Portugal,
803337,2022-12-10 14:55:50,message,Frame,user339789456,Morroco denied being African,
803338,2022-12-10 14:56:03,message,Frame,user339789456,I wish them loss,
803339,2022-12-10 14:56:55,message,Frame,user339789456,How on earth can you call you last victory a victory for the Arab world 🤷‍♂,
803342,2022-12-10 15:02:37,message,Very,user1174741085,"Join Emmanuel Ogwuche to have a full understanding of ""Risk Management In Crypto Trading"".

Date: December 10th, 2022.
Time: 6pm WAT
Venue: Bybit Africa",
803343,2022-12-10 15:16:16,message,Lexi ⚓️🌊,user516968442,Interesting,803337.0
803348,2022-12-10 15:48:41,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Morrocco 😁😁😁,
803349,2022-12-10 15:49:46,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,,
803354,2022-12-10 15:51:21,message,Frame,user339789456,They are not our neighbors.,803348.0
803355,2022-12-10 15:51:36,message,Frame,user339789456,They will still lose,803348.0
803356,2022-12-10 15:51:55,message,Frame,user339789456,😂,803352.0
803357,2022-12-10 15:52:05,message,Frame,user339789456,😁,803353.0
803361,2022-12-10 15:59:16,message,Very,user1174741085,Live in 1 hours!,803124.0
803364,2022-12-10 16:11:21,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,,803355.0
803365,2022-12-10 16:11:24,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,,803355.0
803366,2022-12-10 16:17:09,message,Saucekid,user2025246456,,803293.0
803367,2022-12-10 16:17:21,message,Very,user1174741085,🔥,803366.0
803368,2022-12-10 16:22:43,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,,803293.0
803370,2022-12-10 16:27:47,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Show chart,803369.0
803372,2022-12-10 16:30:12,message,Very,user1174741085,Live in 30 minutes!,803293.0
803377,2022-12-10 16:45:28,message,Very,user1174741085,Live in 15 minutes,803293.0
803378,2022-12-10 16:48:53,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,,803377.0
803380,2022-12-10 16:56:46,message,,user5599839774,"METRO THIS WAY☞︎︎︎☞︎︎︎
PORTUGAL THIS WAY➪➪",
803381,2022-12-10 16:56:48,message,Very,user1174741085,Congratulations Morrocco 🎉👏,
803382,2022-12-10 16:57:32,message,Very,user1174741085,Live in 2 minutes!,
803384,2022-12-10 16:59:01,service,,,,
803386,2022-12-10 16:59:10,message,Very,user1174741085,We are live!,
803387,2022-12-10 16:59:12,service,,,,
803388,2022-12-10 16:59:18,service,,,,
803389,2022-12-10 16:59:24,service,,,,
803390,2022-12-10 16:59:27,service,,,,
803391,2022-12-10 16:59:29,service,,,,
803392,2022-12-10 16:59:33,service,,,,
803393,2022-12-10 16:59:37,message,Very,user1174741085,Please invite your friends.,
803394,2022-12-10 16:59:39,service,,,,
803395,2022-12-10 16:59:50,service,,,,
803396,2022-12-10 17:00:02,service,,,,
803397,2022-12-10 17:00:04,message,Saucekid,user2025246456,,803386.0
803398,2022-12-10 17:00:06,message,Very,user1174741085,"🚀 We are thrilled to announce the official launch of the Africa trading competition starting today.

👬 As an influencer, you can win huge rewards for you and your community when you all register for this competition.

🤑 As a non-influencer, you can also win rewards from other categories of our prize pool.

So register now, with just a click of a button to win your share of our $50,000 prize pool.",
803399,2022-12-10 17:00:14,service,,,,
803400,2022-12-10 17:00:14,service,,,,
803401,2022-12-10 17:00:16,service,,,,
803402,2022-12-10 17:00:17,message,CryptoCloud Principal Copytrader,user134273878,Ge,
803403,2022-12-10 17:00:18,service,,,,
803404,2022-12-10 17:00:25,message,Saucekid,user2025246456,Good evening chief 😁,
803405,2022-12-10 17:01:16,message,CryptoCloud Principal Copytrader,user134273878,😳,
803406,2022-12-10 17:01:24,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Good evening,
803407,2022-12-10 17:01:29,message,Saucekid,user2025246456,,
803408,2022-12-10 17:01:43,message,CryptoCloud Principal Copytrader,user134273878,,803407.0
803409,2022-12-10 17:02:04,message,Saucekid,user2025246456,Good evening,
803410,2022-12-10 17:02:06,message,Saucekid,user2025246456,Clear,
803411,2022-12-10 17:02:09,message,Lexi ⚓️🌊,user516968442,Yes,
803412,2022-12-10 17:02:12,message,Potential Trader,user1186139674,Yes,
803413,2022-12-10 17:02:54,message,Very,user1174741085,Please engage along in the chat. I will choose my winners via engagement.,
803414,2022-12-10 17:03:04,message,Pinnacle Concepts 💰💡,user5270321804,Risk management,
803415,2022-12-10 17:03:06,message,Saucekid,user2025246456,Yeah liquidity last week,
803416,2022-12-10 17:03:15,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Yeah,
803417,2022-12-10 17:03:22,message,,user5134789466,Good evening bosses,
803418,2022-12-10 17:03:24,message,Pinnacle Concepts 💰💡,user5270321804,What hashtag are we using,803413.0
803419,2022-12-10 17:03:27,message,Saucekid,user2025246456,What's the hashtag for tonight sir?,803413.0
803420,2022-12-10 17:03:40,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Risk management,803419.0
803421,2022-12-10 17:03:42,message,Anthony,user1496943146,💯💯,
803422,2022-12-10 17:04:01,message,Pinnacle Concepts 💰💡,user5270321804,#RiskManagement,
803423,2022-12-10 17:04:13,message,Potential Trader,user1186139674,#Risk management,
803424,2022-12-10 17:04:18,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,"$Eth liquidated me😂😂
Risk management",
803425,2022-12-10 17:04:20,message,Very,user1174741085,#Riskmanagement.,803419.0
803426,2022-12-10 17:04:22,message,Saucekid,user2025246456,"Liquidity here and there😁
Person dey collect gbas Gbos",
803427,2022-12-10 17:04:29,message,CryptoCloud Principal Copytrader,user134273878,,
803428,2022-12-10 17:04:30,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,,803424.0
803429,2022-12-10 17:04:35,message,Saucekid,user2025246456,Okay chief,803425.0
803430,2022-12-10 17:04:43,message,,user5134789466,I wan ask question o 🤔,
803431,2022-12-10 17:04:53,message,Saucekid,user2025246456,,803430.0
803432,2022-12-10 17:05:04,message,Potential Trader,user1186139674,Evening blessed,
803433,2022-12-10 17:05:18,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,I wan ask,
803434,2022-12-10 17:05:20,message,CryptoCloud Principal Copytrader,user134273878,What happened to screen sharing 🤔🤐👀,
803435,2022-12-10 17:05:26,message,Saucekid,user2025246456,Whaoo your voice is dope😁😁,803430.0
803436,2022-12-10 17:05:40,message,CryptoCloud Principal Copytrader,user134273878,👍🏿,803434.0
803437,2022-12-10 17:05:44,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,,803435.0
803438,2022-12-10 17:06:01,message,O J,user1230634225,I missed the nliquidiry class.. my etherium is in serious  loss now what should I do,
803439,2022-12-10 17:06:02,message,Pinnacle Concepts 💰💡,user5270321804,"I have a question as well 
#RiskManagement",
803440,2022-12-10 17:06:22,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Inducement following,
803441,2022-12-10 17:06:25,message,,user5134789466,"Liquidity sweep 
Inducement and what? 
#Risk Management",
803442,2022-12-10 17:06:30,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,#Riskmanagement,803441.0
803443,2022-12-10 17:06:48,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Point of interest #Riskmanagement,
803444,2022-12-10 17:07:31,message,CryptoCloud Principal Copytrader,user134273878,13 participants and counting,
803445,2022-12-10 17:07:46,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Sushi following #Riskmanagement,
803446,2022-12-10 17:07:54,message,CryptoCloud Principal Copytrader,user134273878,Number of people is low it appears that some have started enjoying x'mas,
803447,2022-12-10 17:08:18,message,,user5134789466,"Yes, @Davydojones is one of them",803446.0
803448,2022-12-10 17:08:26,message,Pinnacle Concepts 💰💡,user5270321804,"Liquidity in cryptocurrency means the ease with which a digital currency or token can be converted to another digital asset or cash without impacting the price and vice-versa.

#RiskManagement",
803449,2022-12-10 17:08:39,message,,user5047171759,Watching Football.,803446.0
803450,2022-12-10 17:08:51,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,It’s over #Riskmanagement,803449.0
803451,2022-12-10 17:08:52,message,CryptoCloud Principal Copytrader,user134273878,😂,803447.0
803452,2022-12-10 17:08:57,message,,user5047171759,#RiskManagement,
803453,2022-12-10 17:09:52,message,CryptoCloud Principal Copytrader,user134273878,Yes,
803454,2022-12-10 17:09:55,message,CryptoCloud Principal Copytrader,user134273878,Following,
803455,2022-12-10 17:10:02,message,Saucekid,user2025246456,"Following
#RiskManagement",
803456,2022-12-10 17:10:15,message,,user5134789466,"Buy side liquidity is the liquidity of sell orders and sell side liquidity is the liquidity of buy orders 
#Risk management",
803457,2022-12-10 17:10:46,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Following #Riskmanagement,
803458,2022-12-10 17:10:52,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,I wanna,
803459,2022-12-10 17:10:53,message,Pinnacle Concepts 💰💡,user5270321804,"Since liquidity is a measure of the outside demand and supply of an asset, a deep market with ample liquidity is an indication of a healthy market. Additionally, the more liquidity available in a cryptocurrency or digital asset, all things being equal, the more stable and less volatile that asset should be.",803448.0
803460,2022-12-10 17:11:05,message,Pinnacle Concepts 💰💡,user5270321804,"Following 
#RiskManagement",
803461,2022-12-10 17:11:10,message,Saucekid,user2025246456,Not audible,
803462,2022-12-10 17:11:35,message,CryptoCloud Principal Copytrader,user134273878,Yes,
803463,2022-12-10 17:11:36,message,,user5134789466,I can hear you,
803464,2022-12-10 17:11:36,message,Very,user1174741085,Yes,
803465,2022-12-10 17:11:37,message,Saucekid,user2025246456,Clear,
803466,2022-12-10 17:11:41,message,CryptoCloud Principal Copytrader,user134273878,I can hear you loud and clear,
803467,2022-12-10 17:11:44,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,We can #Riskmanagement,
803468,2022-12-10 17:11:47,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,,
803469,2022-12-10 17:12:09,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Chaii😁😁😁 #Riskmanagement,
803470,2022-12-10 17:12:09,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Chaii😁😁😁 #Riskmanagement,
803471,2022-12-10 17:12:21,message,Pinnacle Concepts 💰💡,user5270321804,"Key Highlights
The ease with which a digital token can be converted into a digital asset or cash without affecting its price is referred to as liquidity in cryptocurrency.
Liquidity in cryptocurrency reduces investment risk and, more importantly, aids in the development of an exit strategy, making it easier to sell your holdings.
Liquidity in cryptocurrency allows for price stability and decreased volatility, as well as assists in the analysis of trader activity.

#RiskManagement",803459.0
803472,2022-12-10 17:12:55,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Boom😁😁😁 #Riskmanagement,
803473,2022-12-10 17:13:05,message,LizzyK,user5221752533,"🤣🤣🤣.
Yeye dey smell",803305.0
803474,2022-12-10 17:13:27,message,Saucekid,user2025246456,"30% SL is a sucidal mission
#RiskManagement",
803475,2022-12-10 17:13:27,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,😂😂😂 #Riskmanagement,803473.0
803476,2022-12-10 17:13:28,message,🐰__C∆L£B•°°•P∆SC∆_🌱SEED🐰,user1796148076,Morocco 🚀,
803477,2022-12-10 17:13:44,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,No Peace of mind 😂😂 #Riskmanagement,803474.0
803478,2022-12-10 17:13:52,message,Saucekid,user2025246456,Portugal just dey play😂😂,
803479,2022-12-10 17:13:53,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,,803476.0
803480,2022-12-10 17:13:56,message,,user5134789466,"That's too bad nah 
So, with 3.5x leverage you are gone 😂😂",803474.0
803481,2022-12-10 17:14:04,message,Saucekid,user2025246456,I tell you😂😂,803477.0
803482,2022-12-10 17:14:08,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,No mind them make them Dey play 😂😂😂 #Riskmanagement,803478.0
803483,2022-12-10 17:14:10,message,CryptoCloud Principal Copytrader,user134273878,,803479.0
803484,2022-12-10 17:14:31,message,Saucekid,user2025246456,"You say😁😁😁
Gone too soon",803480.0
803485,2022-12-10 17:14:32,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Matic #Riskmanagement,
803487,2022-12-10 17:14:45,message,Jibson,user1106993175,Following,
803488,2022-12-10 17:14:50,message,,user5134789466,@very4050,803486.0
803489,2022-12-10 17:14:57,message,Saucekid,user2025246456,"Dem just dey play
#RiskManagement",803482.0
803490,2022-12-10 17:14:59,message,🐰__C∆L£B•°°•P∆SC∆_🌱SEED🐰,user1796148076,No they didn't really,803478.0
803491,2022-12-10 17:14:59,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Thanks,
803492,2022-12-10 17:15:04,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,#Riskmanagement,803491.0
803493,2022-12-10 17:15:05,message,,user5134789466,"Yes, following 
#Riskmanagement",
803494,2022-12-10 17:15:08,message,Pinnacle Concepts 💰💡,user5270321804,"Following
#RiskManagement",
803495,2022-12-10 17:15:15,message,Pinnacle Concepts 💰💡,user5270321804,"I have a question
#RiskManagement",
803496,2022-12-10 17:15:16,message,Jibson,user1106993175,@very4050,803486.0
803497,2022-12-10 17:15:17,message,Saucekid,user2025246456,"Yup 
Following
#RiskManagement",
803498,2022-12-10 17:15:36,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Ask following #Riskmanagement,
803499,2022-12-10 17:15:40,message,,user5134789466,"Risk is the possible outcome or the possible adverse effect of something. 
#Riskmanagement",
803500,2022-12-10 17:15:52,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,We are getting to that #Riskmanagement,
803501,2022-12-10 17:16:00,message,CryptoCloud Principal Copytrader,user134273878,Hmm coming where 🤔,
803502,2022-12-10 17:16:10,message,,user5134789466,Coming to the question,803501.0
803503,2022-12-10 17:16:20,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Here😁😁😁 #Riskmanagement,803501.0
803504,2022-12-10 17:16:22,message,Anthony,user1496943146,"coming naw😄
#Riskmanagement",803501.0
803505,2022-12-10 17:16:35,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Taking note #Riskmanagement,
803506,2022-12-10 17:16:38,message,kayzee,user1953493333,"Is it from my side, the network is breaking",
803508,2022-12-10 17:17:03,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,No sir #Riskmanagement,803506.0
803509,2022-12-10 17:17:09,message,Anthony,user1496943146,"its breaking for me too

#Riskmanagement",
803510,2022-12-10 17:17:18,message,Pinnacle Concepts 💰💡,user5270321804,"Same here 
#RiskManagement",803509.0
803511,2022-12-10 17:17:23,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Ahh ... wahala😁😁😁 #Riskmanagement,
803512,2022-12-10 17:17:30,message,Pinnacle Concepts 💰💡,user5270321804,"Importance of Liquidity in Cryptocurrency
The cryptocurrency market is dependent on liquidity. Liquidity in cryptocurrency lowers investment risk and, more crucially, assists in defining your exit strategy, making it simple to sell your ownership. As a result, liquid crypto markets are preferred by investors and traders.

1. Liquidity in cryptocurrency makes it hard to manipulate prices
Liquidity in cryptocurrency makes it less susceptible to manipulations of the market by dishonest actors or groups of actors.

As a fledgling technology, cryptocurrencies currently lack a set path; it is less regulated and contains many unscrupulous people looking to manipulate the market to their advantage. In a deep and liquid digital asset, such as Bitcoin or Ether, controlling the price action in that market becomes difficult for a single market participant or a group of participants.

#RiskManagement",
803513,2022-12-10 17:17:41,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Is not from my side #Riskmanagement,803510.0
803514,2022-12-10 17:17:44,message,,user5134789466,"Money is made in a volatile market 😂
#Riskmanagement",
803515,2022-12-10 17:17:47,message,CryptoCloud Principal Copytrader,user134273878,😃,
803516,2022-12-10 17:17:49,message,Saucekid,user2025246456,"Crypto can send you to early grave
#RiskManagement",
803517,2022-12-10 17:17:59,message,,user5134789466,🥹😂😂😂,803516.0
803518,2022-12-10 17:17:59,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,Jeez 23k 😳😳 😁😁😁 #Riskmanagement,
803519,2022-12-10 17:17:59,message,CryptoCloud Principal Copytrader,user134273878,,803516.0
803520,2022-12-10 17:18:03,message,Saucekid,user2025246456,"You Gerrit sir 😁
#RiskManagement",803514.0
803521,2022-12-10 17:18:18,message,CryptoCloud Principal Copytrader,user134273878,How 🤔,803516.0
803522,2022-12-10 17:18:18,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,I will send it first😂😂😂 #Riskmanagement,803516.0
803523,2022-12-10 17:18:23,message,Saucekid,user2025246456,,803519.0
803524,2022-12-10 17:18:52,message,,user5134789466,"This reminds me of someone who said I can't make mama proud with risk management 

Naso mumu me go follow am, to make myself proud con hard 🥲💔",
803525,2022-12-10 17:18:56,message,Solid Paul || Never DM for Funds Itonlygetsbetter,user1609014476,And you will be thinking that you don’t know what you are doing 😂😂😂 #Riskmanagement,
